Genome	EHI00404	EHI00389	EHI01557	EHI01559	EHI01459	EHI00144	EHI00413	EHI01554	EHI01513	EHI00405	EHI01556	EHI00408	EHI01470	EHI01486	EHI01468	EHI01524	EHI00380	EHI00142	EHI00410	EHI01498	EHI00418	EHI01480	EHI00393	EHI01552	EHI01453	EHI01471	EHI01523	EHI01464	EHI01454	EHI00394	EHI01455	EHI00387	EHI00374	EHI01500	EHI01506	EHI01467	EHI01499	EHI01458	EHI01487	EHI00402	EHI01478	EHI01517	EHI01525	EHI00414	EHI00367	EHI01501	EHI00377	EHI00382	EHI00361	EHI00385	EHI01493	EHI01462	EHI00399	EHI00420	EHI01474	EHI01484	EHI00375	EHI01530	EHI01549	EHI01475	EHI01497	EHI01456	EHI01472	EHI01505	EHI01551	EHI01518	EHI00368	EHI01553	EHI01516	EHI01504	EHI00411	EHI00363	EHI01483	EHI01457	EHI01469	EHI01521	EHI00371	EHI01485	EHI01529	EHI01550	EHI00383	EHI01494	EHI01463	EHI00406	EHI01558	EHI01511	EHI01482	EHI01515	EHI00276	EHI00400	EHI01460	EHI00161	EHI01507	EHI00392	EHI00398	EHI01476	EHI01520	EHI00391	EHI01503	EHI01526	EHI00365	EHI00381	EHI01473	EHI00416	EHI01477	EHI01495	EHI01491	EHI01514	EHI00417	EHI01527	EHI01465	EHI01528	EHI01512	EHI00376	EHI01492	EHI01510	EHI00169	EHI01519	EHI01522	EHI01502	EHI01508	EHI01496	EHI01461
EHA02565_bin.509	0.013430108	0.0012947774	0.0037663141	0	0.0100332415	0.19909212	0.0005216738	0.001255438	0.044322606	0.0021585324	0.016076962	0.020856692	0.002489496	0.0013589176	0.09592983	0	0.0023825956	0.0041186577	0.003673097	0	0.0008817143	0.012656149	0.0044205445	0.0014598315	0.23226629	0.028007044	0.021596441	0.93891966	0.0013426688	0.0013606279	0.07087923	0.0071717324	0.00063199503	0.00053022587	0.020888334	0.94099015	0.010708852	0.004835318	0.00064567826	0.018586127	0	0.003547382	0	0.005422842	0	0	0.0054921135	0.05016022	0	0.009231062	0	0.0051748333	0.008883849	0	0.00072521216	0.00049601775	0.0010168364	0.0019242067	0.014207488	0.008730767	0.37399566	0.0027032967	0.0012237955	0.0060514165	0.007469343	0	0	0.0018583562	0.00058666925	0.00025656092	0.0013452343	0	0.0005362123	0.00067646557	0.008065419	0.000918488	0	0.0005148322	0.011926661	0.45387763	0.00097322103	0.272017	0.4613008	0.009642414	0.0018711842	0.00091335684	0.13041419	0.0022808264	0.002143994	0.00284355	0.0005293707	0.011369924	0.012635625	0.60252047	0.0057178875	0.0016941571	0.0035961287	0.0010099948	0.0049883993	0.008471641	0.0007970492	0.0015094333	0.009058311	0.018256018	0.022945097	0.00030530748	0.0067586694	0.008232184	0.0068980674	0.003871504	0.62242275	0.0002608369	0.004713879	0.005361268	0	0.022168573	0.25442374	0.002203003	0	0.007691696	0.01179667	0.0027973691	0
EHA02565_bin.511	0.017592687	0.027613064	0.007104088	0.0022527021	0.0009484487	0.01026813	0.0019263659	0.00016371382	0.04025832	0.0041365023	0.027608698	0.012672541	0.0015836583	0.00049114146	0.008978066	0	0.003071271	0.010348896	0.0034729156	0	0.007945578	0.077583976	0.0056110183	0.002239605	0.02038128	0.018074006	0.034924522	0.08087244	0.043633007	0.006757015	0.09175941	0.0049965456	0.0008011063	0.00046494722	0.008522941	0.9818638	0.0028791802	0.05881255	0.02196712	0.05332268	0	0.017987782	0	0.012106091	0	0	0.005828212	0.053128406	0	0.056792323	0	0.007537384	0.02875906	0	0.005772549	0.0004420273	0.01720523	0.0006548553	0.015804932	0.010292142	0.09081205	0.006038857	0.005848949	0.014745157	0.008211885	0	0	0.013705029	0.010507152	0.001339179	0.0065867524	0.00032742764	0.0024382444	0.013174596	0.0502525	0.0015170814	0.0007432607	0.00086550036	0.0057812803	0.0012016594	0.0050609396	0.029183624	0.5871782	0.007296179	0.0029926884	0.0006701352	0.07738315	0.003789429	0.009841383	0.002121731	0.032207966	0.016986946	0.004107034	0.021143094	0.041896548	0	0.04582677	0.00016371382	0.005884966	0.010494055	0.010036748	0.016121445	0.010126245	0.010533347	0.08923494	0.002087897	0.027508287	0.01572744	0.047086276	0.0055553555	0.13871035	0.0011678252	0.0061938395	0.004714958	0	0.035673242	0.06217305	0.004366793	0	0.00452505	0.0819082	0.006815952	0.012870089
EHA02565_bin.512	0.052237462	0.0017118423	0.08388562	0.00075394096	0.04435159	0.12409698	0.0009356349	0.004248433	0.23701623	0.0011048596	0.105507195	0.11879713	0.0014887328	0.00054018333	0.043723676	0	0.27404305	0.6929185	0.1303436	0	0.006330343	0.10920209	0.09706645	0.015884418	0.014026953	0.019729828	0.19241348	0.4371842	0.001471365	0.0009075792	0.13643481	0.05761881	0.005957603	0.012229607	0.0006296943	0.8538361	0.11467116	0.06316582	0.03684291	0.26990327	0	0.0015484068	0	0.11268322	0	0	0.03434818	0.29025346	0.0007601755	0.19940023	0.00025517316	0.019830473	0.02362467	0	0.0017777509	0.00021375762	0.051215436	0.003204583	0.31399345	0.094970725	0.29819366	0.771376	0.009373717	0.02802496	0.026075758	0	0	0.030334879	0.00533637	0.06470532	0.001286999	9.619093e-05	0.0010736868	0.11113749	0.18989158	0.008492857	0	0.00044443773	0.16011603	0.059710965	0.003585784	0.257435	0.13434176	0.14985299	0.00069649355	0.00048139997	0.16732234	0.003013537	0.13740918	0.028144753	0.014567582	0.67569405	0.6379084	0.038256824	0.13994443	0.058885325	0.0011302434	0.00678814	0.2273575	0.045903113	0.046889514	0.0014780449	0.14205752	0.029092412	0.33097696	0.005388028	0.018397406	0.32413092	0.21571572	0.13430747	0.24099346	0.014545315	0.008172221	0.030628795	0	0.42508864	0.23170657	0.01356114	0.00020039777	0.0122852735	0.3512826	0.05450151	0.0006368196
EHA02565_bin.517	0.015054621	0.0059781806	0.023470629	0.024439625	0.0036504252	0.01832611	0	0.0012992122	0.22585721	0.009601539	0.01642962	0.01942683	0.0052690273	0.0005413384	0.034189127	0	0.006221783	0.017551996	0.011701932	0	0.041883353	0.3910791	0.01758628	0.003249835	0.018004915	0.061012447	0.025289526	0.05954181	0.36514178	0.02363664	0.04025934	0.004016731	0.011925685	0.0005413384	0.057860054	0.95382565	0.0057345782	0.3826956	0.22291955	0.02522998	0	0.05783479	0	0.0762024	0	0	0.015023945	0.0692462	0	0.018975716	0	0.03696078	0.019556751	0	0.0056227017	0.001560859	0.009220798	0.0063372683	0.055714548	0.067827895	0.061459955	0.023624009	0.021447828	0.036913864	0.024883522	0	0	0.12702866	0.089959614	0	0.0068587577	0	0.00014255245	0.02475721	0.05784742	0.0072611524	0.014399601	0.003946357	0.016725551	0.0027229323	0.031821676	0.032020167	0.17014627	0.0058608903	0.015487691	0.0020697173	0.19517414	0.0065104966	0.016317744	0.0075029503	0.2460347	0.0063661397	0.007207019	0.053706184	0.030264426	0.0022808393	0.05019831	0.00083727005	0.016478341	0.026630241	0.025372531	0.01221079	0.060927637	0.016261805	0.07334775	0.029163705	0.0488179	0.0679506	0.01567716	0.007344158	0.33737653	0.0002706692	0.027355634	0.015141235	0	0.12576555	0.055902213	0.0076184357	0.0012757542	0.0018279194	0.014394188	0.033066753	0.09601178
EHA02565_bin.518	0.16448492	0.0044897436	0.010366367	0.03751005	0.016466176	0.008664567	0.0005428358	0.0016110118	0.0027936185	0.0026035313	0.02079326	0.005202334	0.0013774222	0.00018063003	0.006609546	0	0.02268751	0.005751317	0.0016928155	0	0.002052657	0.010533284	0.015685968	0.0012001022	0.011093616	0.14250906	0.010614142	0.007999263	0.0012464417	0.0028749492	0.011107801	0.0155502595	0.0041682036	0.000809998	0.0044490783	0.022255322	0.008192659	0.0030276808	0.0033232144	0.014371908	0	0.0020895395	0.0002610151	0.015380032	0	8.085794e-05	0.0273872	0.022554638	0	0.018295174	0.0006350422	0.001568455	0.017855894	0	0.0015958805	0.0008118894	0.010922915	0.0016923426	0.0071178633	0.012630389	0.035405852	0.017233618	0.0031534599	0.01480126	0.006435536	0	0	0.0012001022	0.0011603824	0.001781239	0.0029534427	0	0.0002723636	0.0021477004	0.015834918	0.18701638	0.00034612874	0.0017434108	0.0076271268	0.0045133866	0.0013859336	0.012526834	0.0074852705	0.01850985	0.001923568	0.00072819437	0.70090455	0.0021188564	0.011181566	0.0011121514	0.0021628318	0.006203365	0.009310485	0.016662885	0.9116809	0.0015760206	0.0027600457	0.0013471596	0.015225882	0.008198334	0.0023808172	0.0035899037	0.005773541	0.010778222	0.007122592	0.0024290483	0.017155124	0.012633227	0.015127528	0.0064785657	0.00681571	0.0004596136	0.52753854	0.021102505	0	0.38613263	0.008339717	0.018603474	7.045517e-05	0.017720183	0.010700202	0.0014899613	0.0007239387
EHA02565_bin.519	0.03730353	0.002311834	0.62686926	0.0008875622	0.2523142	0.51902664	0.0029699197	0.00620851	0.43693537	0.005135091	0.76479036	0.13579449	0.006196499	0.00087112584	0.32457972	0	0.40176666	0.041709103	0.026408136	0	0.005094	0.11967486	0.042989872	0.0033024393	0.07638851	0.4812452	0.3761582	0.2873868	0.004530107	0.0033264617	0.25637272	0.6088816	0.008923667	0.0020931042	0.0036899575	0.041730594	0.5876863	0.007919786	0.0013932956	0.14517204	6.764185e-05	0.0049245795	0	0.09360684	0.00015488087	0.00013844453	0.56605417	0.47973812	0.0003919434	0.55390894	9.4825016e-05	0.00884591	0.08111206	9.2928516e-05	0.0032581876	0.0014546158	0.21554612	0.0032164648	0.42973876	0.35480425	0.061179206	0.29967803	0.0024306814	0.5772764	0.48804793	4.2355176e-05	3.7930007e-05	0.012618049	0.0014495584	0.008601894	0.0022593641	0.000121376026	0.0016354155	0.007454511	0.41535634	0.0012788734	0.00014223754	0.0026178027	0.16924939	0.06615562	0.006538501	0.63686633	0.028444977	0.10054234	0.0058848406	0.00025918838	0.044196676	0.0052261227	0.5608306	0.0072262986	0.004213392	0.25783303	0.49564406	0.05517109	0.05839957	0.0027682583	0.005973976	0.0069424557	0.64673823	0.53159285	0.0067534377	0.0032752561	0.4175784	0.071965866	0.24238792	0.005343706	0.58931726	0.5805523	0.5652551	0.29268122	0.15658265	0.0017062182	0.013900716	0.7114209	4.4251676e-05	0.19292529	0.04406266	0.0039504105	0.00028447507	0.7106351	0.5658285	0.005543471	0.000575904
EHA02565_bin.51	0.1410392	0.0015681407	0.037898958	0.0007588152	0.023154024	0.08001233	0.0035908737	0.0051833987	0.1128591	0.0020697599	0.17732878	0.2353494	0.0050411574	0.0019600308	0.11271977	0.0002879666	0.011994737	0.22537044	0.0065616905	0	0.0036988612	0.20741142	0.03421287	0.008416056	0.059180617	0.20753393	0.22162688	0.21008208	0.00085402996	0.0033313555	0.16636167	0.06191572	0.009072689	8.708667e-05	0.005276872	0.37475428	0.04926261	0.007162008	0.0074714557	0.050867327	0	0.0020610513	0.00025255134	0.037764266	0.00017243161	9.985938e-05	0.098007925	0.08818687	0.0010792941	0.12225169	0.00045401184	0.01186585	0.062250715	0	0.00363732	0.003919481	0.02058729	0.009757191	0.046944942	0.015548455	0.100954354	0.055027746	0.0013719053	0.118756615	0.02515934	0	0	0.004925622	0.0032256905	0.0009869823	0.0021504601	0	0.0005561935	0.006814242	0.11688077	0.0148935625	0.0019130039	0.003334839	0.11893137	0.028984185	0.0036065495	0.39003044	0.49201995	0.055726763	0.008553653	0	0.0726715	0.009681135	0.018663254	0.003592035	0.0020511814	0.060404476	0.04040067	0.039448522	0.12567362	0.00026126002	0.001996607	0.017953789	0.034541477	0.018806657	0.013512368	0.004503542	0.18017246	0.086386494	0.2527615	0.0028419285	0.22395557	0.022340054	0.22621924	0.04366758	0.21475457	0.0006328298	0.009404199	0.04402986	0	0.036525313	0.16124852	0.017005125	0.00025777656	0.16429655	0.041087493	8.708667e-05	8.708667e-05
EHA02565_bin.521	0.1225032	0.016145723	0.27372706	0.0017666531	0.12528563	0.20701858	0.0020410847	0.014658583	0.6208061	0.026805991	0.3502312	0.79829913	0.02713569	0.0011402885	0.35075593	0	0.19627637	0.19110283	0.025050772	0	0.008990809	0.4670501	0.15166853	0.0024660726	0.34994534	0.75833255	0.30967188	0.11596957	0.007030403	0.017387018	0.44665387	0.4198485	0.002253261	0.004440455	0.021688987	0.1528101	0.45343715	0.033919614	0.0029514097	0.4785864	0	0.013996645	9.8465025e-05	0.048098575	9.5288735e-05	0	0.0776889	0.7051798	0	0.3065318	0.00023059874	0.010138086	0.30492395	0	0.0097092865	0.0032372759	0.114659026	0.005493078	0.7212843	0.18524955	0.19039832	0.31697163	0.008387949	0.34662548	0.31750587	9.5288735e-05	0	0.014887912	0.008506743	0.0050325156	0.015836988	0	0.0014674466	0.009577788	0.1733912	0.005237704	0	0.0020436258	0.4544307	0.06495643	0.013534812	0.41470674	0.23158148	0.16371684	0.0068544364	0.0007222886	0.08426319	0.011017283	0.34967598	0.008211348	0.008500391	0.45523176	0.6417207	0.09965423	0.19422829	0.0020029692	0.036822107	0.017187547	0.73924685	0.7393148	0.0062204488	0.03506816	0.54131943	0.102082185	0.86060464	0.0032906376	0.30425057	0.701771	0.7500583	0.31158718	0.52974504	0.0029933369	0.052972913	0.74710876	9.5288735e-05	0.38459677	0.22323482	0.016904857	0.0008074132	0.35070255	0.25082916	0.012773138	0.0011313949
EHA02565_bin.522	0.043816645	0.009173566	0.002730122	0.0028073832	0.006433871	0.006615059	0.020750431	0.019641425	0.009310994	0.014239299	0.006424983	0.008880246	0.010050103	0.0017688018	0.0057720235	0	0.0017975183	0.005728265	0.006199353	0	0.0026938845	0.15824862	0.033341266	0.0059395367	0.55884427	0.016950961	0.024865784	0.010441879	0.0040839016	0.13293295	0.014285793	0.006076282	0.010156765	0.000996874	0.0010584095	0.15966804	0.0032080472	0.008541118	0.00538435	0.0076310774	0	0.14941077	0	0.010307184	0	0	0.0031458281	0.014003413	0	0.007551765	0.0007541509	0.004746433	0.0860908	0.00015110367	0.0036374277	0.0037023819	0.0024060353	0.005733735	0.0117354905	0.005124534	0.010054206	0.0020128924	0.016256293	0.004413458	0.0054711835	0	0	0.0044941376	0.0023834724	0.0026754239	0.045024794	0	0.0008526076	0.0041310787	0.010208728	0.006597282	0.0011951549	0.026000088	0.0037611823	0.0060803844	0.011552252	0.019458871	0.97225296	0.020269772	0.0031239488	0.0018118767	0.08956277	0.008723673	0.0033502625	0.0038459646	0.003076088	0.009107244	0.0052106837	0.024109581	0.009303474	0.0055156257	0.24295351	0.0040832176	0.0040114266	0.0027841364	0.00413313	0.18436836	0.009814218	0.026122475	0.010281887	0.0022221128	0.009220743	0.0068331677	0.0081185745	0.005480756	0.028196903	0.0013079698	0.08139975	0.0031403583	0	0.055994507	0.13457184	0.092965	0	0.0025038084	0.0049255695	0.0024662034	0.00080064434
EHA02565_bin.523	0.015668133	0.012278964	0.0065493635	0.002927142	0.009845311	0.012914033	0.001545722	0.002817607	0.04592245	0.012164186	0.011090978	0.07809713	0.0043423544	0.0012992688	0.007036444	0	0.008790748	0.027260175	0.02326973	0	0.01746497	0.26929995	0.033755936	0.002434818	0.0927206	0.00998456	0.047104027	0.1379334	0.0036804848	0.005382352	0.105117835	0.006633845	0.021726338	0.0012992688	0.0004975675	0.9805937	0.007700644	0.009115274	0.0029516125	0.024994902	0	0.013660966	0	0.008149853	0	0	0.007014886	0.016122004	7.9237914e-05	0.020238878	0	0.0059276954	0.03187578	0	0.004382556	0.0020724211	0.0027144812	0.13637312	0.010563696	0.105967894	0.016461095	0.008849011	0.014998689	0.027147144	0.010402307	0	0	0.02918752	0.009905322	0.0019780349	0.010780435	0.0020048358	0.00026218427	0.004591138	0.096214645	0.00090016605	8.389897e-05	0.003352463	0.072385006	0.08075509	0.0073446557	0.02635185	0.24568532	0.055886038	0.0032242842	0.00037463222	0.019004282	0.0050939494	0.0041349377	0.0026113554	0.0051382296	0.045041513	0.006965945	0.007110438	0.023350133	0.0013837504	0.009963585	0.003743409	0.005805343	0.0060139247	0.73397386	0.018119264	0.0077705598	0.010975034	0.20459697	0.0025338654	0.008155679	0.006980511	0.0272392	0.027543332	0.024081917	0.0019314243	0.022861887	0.0044023655	0	0.29978094	0.019528652	0.0028525651	8.7394765e-05	0.0077845426	0.0058927373	0.0016284557	0.0005377691
EHA02565_bin.524	0.19807075	0.011715678	0.30224964	0.0025430268	0.04389525	0.20205234	0.010241855	0.07661418	0.14758511	0.013655542	0.18425986	0.108970106	0.37026104	0.0004985395	0.038373273	0	0.07552912	0.21048193	0.05815673	0	0.033119585	0.26666868	0.09752589	0.0118559655	0.15582648	0.07823978	0.29995707	0.31658167	0.058526866	0.0040659895	0.13172974	0.0662364	0.013372191	0.17021	0.0034152726	0.62829447	0.09974435	0.050265696	0.06218705	0.15040556	0	0.0136943795	0.00035032502	0.10233216	0	0	0.16104607	0.17513953	0.00033130284	0.112223685	0.00054133934	0.12545282	0.36708078	6.7766494e-05	0.041225012	0.001721903	0.03708016	0.052202392	0.068341516	0.24327853	0.17136204	0.10553779	0.010530358	0.07693875	0.124351114	0	0	0.24729538	0.01181277	0.07390352	0.009638693	0.00039233232	0.0020920427	0.10286874	0.08179495	0.006232536	0.00037925458	0.0063343835	0.08073605	0.3982082	0.105341226	0.29975972	0.18852797	0.11048395	0.05644394	0.0011980006	0.08696898	0.015021176	0.036369998	0.13549653	0.0951501	0.06336167	0.17077671	0.04877404	0.1466249	0.004061234	0.018047683	0.09859153	0.118230335	0.09952797	0.035295643	0.015732922	0.08923222	0.14556956	0.22120172	0.15529425	0.103701755	0.11886797	0.11444849	0.13249776	0.25306305	0.0153413825	0.036281228	0.106984265	5.9840586e-05	0.453852	0.06657285	0.0121076135	6.7766494e-05	0.07692091	0.29862	0.02620542	0.02435512
EHA02565_bin.526	0.08638317	0.06766873	0.095502	0.007237718	0.060979806	0.19081862	0.022098579	0.050333947	0.16596338	0.08638317	0.15842427	0.18153575	0.16149032	0.00048811585	0.044887986	0.00010002374	0.16154234	0.09721441	0.06907773	0	0.0135398805	0.568979	0.31754535	0.03909328	0.11864816	0.10858244	0.31505144	0.06924977	0.1240021	0.055038396	0.2782327	0.123926744	0.0061194524	0.02297612	0.00078685343	0.65144527	0.15633976	0.024245087	0.05967016	0.03782631	0	0.103513904	0	0.11897424	0	0	0.07008797	0.22164793	0	0.18009208	0.00033474612	0.03284513	0.3127249	0	0.011099301	0.0061034486	0.063139655	0.026410269	0.14698155	0.12436818	0.21640469	0.49820223	0.01543833	0.14011592	0.23926945	0	0	0.032301	0.025190646	0.025039276	0.06323367	0.000198047	0.023799649	0.09451843	0.0380597	0.012362267	0.00020004748	0.010381797	0.13137785	0.06504477	0.018866478	0.16423164	0.1463414	0.3183202	0.06446597	0.0013203133	0.08355916	0.04544412	0.09459045	0.09023475	0.01085791	0.12452755	0.24558428	0.087778166	0.20357165	0.083053045	0.160126	0.17916252	0.10503759	0.13967648	0.05212037	0.12785701	0.1302209	0.33554298	0.289388	0.003906927	0.099419594	0.34380227	0.18922958	0.04823478	0.36006945	0.0071977084	0.26634854	0.20348763	0	0.20835745	0.08208881	0.03136211	0.00010002374	0.08860169	0.09862007	0.008368653	0.00400295
EHA02565_bin.527	0.6837713	0.019396106	0.0010523637	0.010161845	0.0052776635	0.0035192124	0.01368601	0.005471103	0.0029890693	0.008770137	0.0049162023	0.004805948	0.031255662	0.0014904084	0.0018350343	0	0.0033089377	0.003189771	0.0041721533	0	0.03562753	0.024033042	0.0061851125	0.01804764	0.008195761	0.0038255467	0.004460002	0.0076289764	0.004373845	0.026441792	0.005403432	0.0022093696	0.00046544315	0.007529946	0.00031623727	0.9923961	0.0017825483	0.035381272	0.045564905	0.06443483	0.00054928893	0.05809688	4.951523e-05	0.0055843275	0	9.903046e-05	0.001967075	0.0118123535	0	0.0029676128	0	0.028973011	0.0065983995	0.0004542197	0.009400302	0.011713653	0.00096389645	0.12806585	0.0029593601	0.004457691	0.0030174581	0.002077989	0.0016531484	0.0026616086	0.0018023544	0	0	0.002801902	0.0060679265	0.005793282	0.022631101	4.951523e-05	0.02977945	0.013888362	0.0033201613	0.005069369	0.00041889885	0.002428557	0.0048785703	0.001014732	0.008920664	0.01973578	0.01339618	0.005520948	0.0055120355	0.00047600642	0.01661269	0.012428323	0.0010810825	0.0077497936	0.035041597	0.00555924	0.0018102768	0.0015937302	0.010710474	0.010003067	0.0062630163	0.007687074	0.0029580398	0.0015518073	0.0054905787	0.023758728	0.0029306414	0.0029643117	0.007682783	0.004133201	0.0030897504	0.0029352629	0.003846343	0.0024034693	0.016662534	0.0074444497	0.015700288	0.0037697596	0	0.0057048146	0.0057526794	0.0027579982	9.771005e-05	0.002129485	0.0032333445	0.0063085705	0.0056477073
EHA02565_bin.528	0.19495	0.012838444	0.008546642	0.00091869244	0.0071545932	0.017734163	0.0032073753	0.0024591864	0.027860645	0.015670234	0.02409049	0.04383433	0.013281396	0.0006158399	0.010420392	0	0.007895032	0.009544028	0.0066907755	0	0.0062496127	0.046148647	0.008105478	0.004345457	0.024972815	0.023195643	0.0263279	0.044820387	0.003966295	0.008234846	0.023398936	0.011622264	0.001364625	0.004145145	0.001586995	0.9091812	0.012055677	0.012205315	0.003858389	0.021167485	0	0.018026879	0	0.020394256	0	0	0.012384165	0.025022296	0	0.01557127	0	0.007432407	0.027026609	0	0.007177247	0.00044056698	0.0064093852	0.004037239	0.024113739	0.031961672	0.031014962	0.016448827	0.0077281054	0.009517796	0.014344956	0	0	0.00430611	0.004420574	0.0014349725	0.013378571	4.471248e-05	0.0051216655	0.00535894	0.030406872	0.0013729712	0.00013115662	0.0027590583	0.023189085	0.0075593903	0.0038255998	0.06550259	0.89762986	0.024969835	0.004903469	0.0027775394	0.30582204	0.0065459074	0.009454603	0.0035519595	0.0068481634	0.01705334	0.00931987	0.017226228	0.08205634	0.007878339	0.021540685	0.0044414396	0.008836974	0.008658125	0.0038965438	0.020088423	0.01654481	0.01685899	0.06902474	0.006860683	0.014620385	0.021732055	0.012051504	0.014914295	0.28580874	0.00072493835	0.019486891	0.009259657	0	0.03316235	0.080992185	0.004294783	0.00011744478	0.011506012	0.0124098	0.0050537027	0.0008364215
EHA02565_bin.55	0.25646758	0.00028667704	0.015495192	0	0.041360073	0.0073192064	0	0	0.036929313	0.00046225998	0.72951615	0.058884766	0.0011288248	0	0.24920473	0	0.35757625	0.18457179	0.00024386517	0	0.0037538977	0.8877835	0.0053048804	0	0.14629905	0.14061536	0.33671603	0.014842176	0.00025307786	0	0.40342614	0.3459975	0.0018772199	8.237224e-05	0.0023573632	0.99342865	0.30321112	0.0041364953	0.0013412584	0.042702418	0	0.00016474447	0	0.18794417	0	0	0.013625559	0.94207877	0	0.27588466	0	0.0034748076	0.002597977	0	0.0005278326	8.128839e-05	0.007907192	0.00028938666	0.47608063	0.016349804	0.10670076	0.0042947363	0.00035116583	0.07306146	0.22005147	0	0	8.128839e-05	8.128839e-05	0.0008323931	0.001000931	0	0	0	0.006658061	8.128839e-05	0	0	0.05582995	0.03056335	0.0032385294	0.28631288	0.9534082	0.022506587	8.128839e-05	0	0.018715838	0.00047309842	0.0061101774	0	0.002162813	0.25839952	0.053212464	0.0037506463	0.07636665	0	0.00022977518	0	0.05788546	0.29633465	0	0.00038042967	0.2325108	0.0026635495	0.042028807	0	0.15051684	0.0039663315	0.15969484	0.017482964	0.043809023	0.00016257678	0.0009895506	0.23497981	0	0.010003349	0.78194445	0	0.00016257678	0.64617926	0.10834062	0.0054853405	0
EHA02565_bin.57	0.022887068	0.00848026	0.04976757	0.0018572073	0.04111047	0.14024939	0.0037661311	0.009588828	0.07593655	0.0141949365	0.08212126	0.07115277	0.011217482	0.00053259684	0.1232505	0	0.03632836	0.0037069074	0.10631167	0	0.0064837513	0.023739139	0.011295891	0.0040393113	0.075877324	0.11635969	0.20716724	0.10592588	0.014898531	0.009257676	0.13831878	0.06555362	0.025165096	0.005765142	0.003472932	0.12069804	0.07287276	0.0103804255	0.0020386323	0.042500146	0	0.007380449	0	0.043878138	0	0	0.05987064	0.0829921	0	0.08871554	0.00018768095	0.010429639	0.022038331	0	0.002994554	0.0069079106	0.0374436	0.0047608404	0.074772924	0.0785816	0.012945815	0.030553626	0.004493499	0.050395258	0.06403424	0	0	0.00598452	0.0030654557	0.0015231352	0.0069671343	5.463601e-05	0.001091052	0.0021979525	0.08271225	0.0039075175	0.00018934923	0.0044025783	0.022413276	0.012082065	0.010145616	0.7782658	0.17253177	0.03512011	0.005712591	0.0005159141	0.41118938	0.010055112	0.044960015	0.013017551	0.009949176	0.1268348	0.053609606	0.026599396	0.08187769	0.0017199917	0.014781335	0.013550148	0.05960622	0.06690701	0.0054298188	0.010501375	0.2570666	0.035140965	0.14626436	0.0011690438	0.08857874	0.041871622	0.11473354	0.03146784	0.92052835	0.0012874914	0.069175445	0.04963536	6.256032e-05	0.023212798	0.16012272	0.01095306	0	0.09482142	0.052121505	0.0057442887	0.0044421996
EHA02565_bin.5	0.058147997	0.009197712	0.03688207	0.0038055063	0.06577363	0.7446285	0.0069645797	0.0058868984	0.035387173	0.01079406	0.057440165	0.8198372	0.00829984	0.0017314235	0.8963038	0	0.10532709	0.6981788	0.0134487925	1.9588884e-05	0.015424639	0.058985054	0.95459586	0.01315379	0.16485362	0.043916818	0.6662332	0.053285275	0.0076382034	0.008649516	0.9429504	0.20995893	0.008025595	0.005469977	0.023784999	0.17638241	0.075687066	0.023912473	0.0076507754	0.046442613	0	0.013374531	0.0005631074	0.0396403	0	4.356334e-05	0.10942351	0.38401026	4.385571e-05	0.21071734	0.0009507919	0.02053763	0.04737411	0.00017279151	0.011614746	0.0021220318	0.15253924	0.016192114	0.83598167	0.05569997	0.06425329	0.018350985	0.012468471	0.09904228	0.03802378	5.4088712e-05	8.771142e-05	0.01135249	0.0069873845	0.0047054254	0.020991683	0.00016518985	0.0022234847	0.008228794	0.036521576	0.005340164	1.84194e-05	0.004828514	0.030206937	0.04625813	0.014658625	0.90075684	0.06131058	0.8859702	0.010659277	0.005336071	0.6175542	0.02324382	0.12178936	0.006233943	0.0117264325	0.041276995	0.041630767	0.13781834	0.3768007	0.009660829	0.014999823	0.019555554	0.03193427	0.11271298	0.014838434	0.016309647	0.79599756	0.85683656	0.8598374	0.013146773	0.06806728	0.03357038	0.97928053	0.03143899	0.10330301	0.001771186	0.021679632	0.12794846	4.5025197e-05	0.29217905	0.037153684	0.011712399	0.00015875768	0.20642094	0.0527976	0.01087914	0.0057863225
